,label,PCA_feature_11,PCA_feature_3,PCA_feature_28,PCA_feature_124,PCA_feature_122,PCA_feature_15,PCA_feature_134,PCA_feature_89,PCA_feature_23,PCA_feature_126,PCA_feature_148,PCA_feature_14,PCA_feature_128,PCA_feature_30,PCA_feature_16,PCA_feature_138,PCA_feature_141,PCA_feature_1,PCA_feature_53
52,0.0,0.6919601667573725,-2.0452593868998914,0.05799657503828318,-0.005843573054028203,-0.019930227130304706,0.48620694210729626,2.3418766925686896e-16,-0.050396798546103926,-0.11038588929092433,0.007139592771824847,8.326672684688674e-17,-0.9002945594052754,-8.500145032286355e-17,-0.6288270824757204,-0.5391938773713815,-4.0245584642661925e-16,-9.71445146547012e-17,2.04995605066934,-0.25157452558966936
53,0.0,0.6131300956675867,-4.679350468707561,-0.1390343481524074,0.0069447682940227615,-0.07562877084516076,0.46162294584446334,4.683753385137379e-16,0.0007515601723911691,0.1577567759126197,0.005208033426134712,1.0061396160665481e-16,0.15158302233874407,-7.806255641895632e-17,-0.4699482191959979,0.4743069185654406,3.5041414214731503e-16,2.3765711620882257e-16,-1.6020922648358953,0.3579361604398157
53,1.0,-1.4891308589978685,1.1583702953228703,0.11413947656674614,0.0006454709526507729,0.0013010380695272772,0.10112148628985233,1.1084883011491797e-15,0.009635467136761458,-0.18451264914940768,0.0004370353455139288,5.957690937807847e-16,0.3663150613145809,5.797445856714489e-15,0.20253873852079515,-0.5333363629429753,-1.249000902703301e-16,6.557254739192331e-16,15.191930809382368,-0.006024334163137579
53,1.0,-1.4891308589978687,1.1583702953228694,0.11413947656674614,0.0006454709526504121,0.0013010380695273813,0.10112148628985197,9.376180387654642e-16,0.009635467136761305,-0.18451264914940702,0.0004370353455139288,5.516420653606247e-16,0.3663150613145809,5.914539691342924e-15,0.20253873852079574,-0.5333363629429763,-5.898059818321144e-17,9.54097911787244e-16,15.19193080938237,-0.006024334163137773
54,1.0,-0.5378921236614294,0.3103138154520919,-0.10644491476496154,-0.02680830685791191,-0.04072336996334202,-0.32510345146222264,-2.5240226575462543e-16,-0.030297823060847502,-0.4109099878709064,-0.01485894035590156,-2.0773313624822265e-16,-0.15337471067716832,-2.7755575615628914e-17,-0.009291881740034678,-0.3542039432188967,-1.0408340855860843e-16,-1.249000902703301e-16,-0.9144327728049952,-0.05031187153103653
54,0.0,-0.020355859737649168,-0.25102754051925585,0.07712685659471101,0.15914702690860583,-0.0007218791093123282,0.3556230483563602,-2.8362728832220796e-16,0.1640217532262678,-0.2373972176588402,0.0029111775317217058,2.3418766925686896e-16,-0.44538693831713105,2.983724378680108e-16,0.43297069923705006,-0.12788341723069932,-1.5265566588595902e-16,-1.942890293094024e-16,0.11545550721455686,0.07443787863410836
54,1.0,-0.5378921236614294,0.3103138154520919,-0.10644491476496154,-0.02680830685791191,-0.04072336996334202,-0.32510345146222264,-2.5240226575462543e-16,-0.030297823060847502,-0.4109099878709064,-0.01485894035590156,-2.0773313624822265e-16,-0.15337471067716832,-2.7755575615628914e-17,-0.009291881740034678,-0.3542039432188967,-1.0408340855860843e-16,-1.249000902703301e-16,-0.9144327728049952,-0.05031187153103653
55,0.0,0.17369997014629462,-2.293024805022901,0.2097246540817002,0.07241935343384688,-0.04094492882320372,-0.6195572546556952,-2.740863092043355e-16,-0.14295925696669431,0.26984840897233947,-0.06233026127573029,-2.7755575615628914e-17,0.24843392486156313,-2.4936649967166602e-17,0.5426907427617071,-0.5133915659529721,1.942890293094024e-16,2.0122792321330962e-16,-1.4112366946192259,0.23596193915078112
56,0.0,-0.18145112603408783,-0.6536827857406554,-0.4943212533987143,0.08062324864810277,0.07147673009308331,-0.8599288723319681,-1.9081958235744878e-16,-0.17118165570893357,-0.05630998196566689,0.07119142292584583,-4.7704895589362195e-17,0.06298876124883102,-5.908901840045999e-17,-0.263663568347219,-0.20158675742508111,2.7755575615628914e-17,2.0122792321330962e-16,-2.3467831423829435,0.12320606218461501
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
58,0.0,0.5846399878402673,1.9167867055045147,0.29853311202398675,0.02179496363907149,-0.04879293366806016,-1.448273621216441,-2.393918396847994e-16,-0.027803189533006294,-0.007881149342650107,0.0005023921274755552,-3.191891195797325e-16,-0.6713800227127443,4.85722573273506e-17,0.4399415958869562,0.6174803988544993,4.3021142204224816e-16,1.5265566588595902e-16,0.8336409973147882,0.2869103024880442
59,1.0,0.40520749053666694,1.5696606092391499,-0.4253084804027317,-0.0022889945590233857,0.0035661614739712494,-0.5699949746437762,-2.0469737016526324e-16,-0.0493811659996328,-0.2890237309132392,-0.001967450350117937,-3.972516759986888e-16,0.3457304507045407,6.982261990806649e-17,0.025668734104912855,0.656404252297061,-4.579669976578771e-16,5.238864897449957e-16,-4.698301842356565,-0.3602408013680946
60,0.0,1.5768230953268416,-0.30117856718289243,0.26447274323361586,-0.009613908893466,0.010504815885984606,-0.8392367125564254,9.367506770274758e-17,-0.08585775536876077,0.25562860576350244,0.0484268477572383,-2.1510571102112408e-16,-0.34161889176896115,-1.214306433183765e-17,-0.0421443970408081,1.2219755646319397,1.249000902703301e-16,-2.2898349882893854e-16,3.1700208880869907,-0.015624496612420756
60,1.0,0.7431914335112683,1.1282279162019893,-0.14053133556781286,0.032978503985607144,-0.06624785685596006,-0.10407161473731566,-6.071532165918825e-17,-0.017114102020210457,-0.3502621325348919,0.012170911142871532,1.9136168344369153e-16,-0.06256708463944136,1.3921155894713877e-16,0.2665358757098829,-0.6550879215096594,-2.983724378680108e-16,3.2959746043559335e-17,-2.456183909039792,-0.28052511309364786
61,1.0,0.33877841803071085,-0.416084114004904,0.12788315346625936,0.0253395949671094,-0.011243640797159647,-0.47241084573236397,3.165870343657673e-17,-0.12891849752502177,0.25343526332018773,-0.004480326094911738,7.806255641895632e-17,-0.7060253328491009,-2.6020852139652106e-18,-0.019249048757884385,-0.2468507604099376,-2.0816681711721685e-17,9.71445146547012e-17,1.5421917876931128,-0.03703961066557504
62,0.0,-0.7791312274805785,0.27766025760776397,1.282541056523735,0.0029985480569004255,0.05461842976800726,0.31491084886674203,-4.206704429243757e-16,0.025926978757934798,0.07261899742354955,0.003898226014723654,1.3704315460216776e-16,-0.4462139786328317,-7.025630077706069e-17,-0.17491157386339273,-0.24079302019244173,-2.641116492174689e-16,-2.2551405187698492e-17,-2.9677431718300444,0.21009046947718077
63,0.0,0.10668602661337198,-3.6579789411552377,-0.3812068689962301,0.002942164881310272,0.05684901211917864,-0.6112269111119877,-5.421010862427522e-18,0.06730291538726652,-0.1020455475596253,-0.004838889261806353,-2.42861286636753e-16,0.6516986722357173,-8.933825901280557e-17,0.47253893523090934,0.38877873273965924,-2.636779683484747e-16,3.5388358909926865e-16,-1.2876330495591484,-0.38554053820401324
64,0.0,1.5594434038886158,8.530482104005054,-0.24421677925968824,-0.0038812934921548525,-0.0030068306320121876,0.5139674030894231,-7.025630077706069e-16,0.009376047189394651,-1.0389207422396616,-0.002564218288731896,-6.245004513516506e-17,0.26482384859719416,1.8127860323957634e-16,0.011416090550488346,-1.2786575502379174,4.85722573273506e-17,7.632783294297951e-17,2.0058145224740063,0.3947700417234731
66,0.0,0.7151214787659463,-1.3003343504424676,-0.010512188262926223,-0.06405623287485723,-0.009660041295909196,-0.06990397929013886,2.177077962350893e-16,-0.0036775652020641474,0.2253617654180075,0.053290369073235436,4.544975507059235e-16,0.15140159092780292,7.979727989493313e-17,0.18565840912697198,-0.4082156313523105,4.0939474033052647e-16,7.355227538141662e-16,0.6789608628760155,0.3500007935239575
68,0.0,-0.2923061667318834,0.9952947084228988,0.20159659052719592,0.0005539167977145626,0.038626451939708525,-0.603180683056582,2.6020852139652106e-17,0.08781745807250817,-0.013125277306246172,0.01015452836352953,-4.163336342344337e-16,-0.042536096733755704,-2.0469737016526324e-16,-0.033234193609510104,-0.3098910988234233,-1.491862189340054e-16,-6.938893903907228e-16,-4.0393063647010425,0.11783466142673522
69,0.0,-0.1789663108347167,-2.806212004847997,-0.11587702545134428,-0.018397749016261934,-0.03859303037315785,-0.3378063954087345,2.738694687698384e-16,0.18533086378864658,0.20987468743501808,0.007862486538109174,-2.393918396847994e-16,0.9357233142092649,-2.0729945537922845e-16,-0.07178873546512327,0.17204842441869322,-8.326672684688674e-17,4.163336342344337e-17,-0.4766939113292719,0.18024618792360955
71,0.0,1.2145220769382072,-2.5685790132490633,-0.07361909408263334,0.015126550124213982,0.00109749242051182,-0.9642976072353742,2.0946785972419946e-16,0.029187848323981212,-0.06787995831620067,0.004594264076201346,-2.2898349882893854e-16,-0.7952041079750406,-5.984795992119984e-17,-0.7623034773803901,-0.3005186357507524,-1.4224732503009818e-16,-5.551115123125783e-17,0.20229276899783236,0.22878826660517343
74,0.0,0.32492886045227215,-1.3268033993747892,0.5269226495066,-0.026627792907879727,0.012218955519956904,0.06391392929077186,-7.632783294297951e-17,-0.025712483800474292,0.6003193678817882,-0.023474560752912613,-1.0408340855860843e-16,0.10441228235061786,2.42861286636753e-17,0.058255707510394036,-0.693880582942946,4.996003610813204e-16,-1.3877787807814457e-17,1.3643190311820625,0.1700513685255628
75,0.0,-0.5845782018359479,-1.442742706336765,0.07372431926883853,-0.11355248074488858,0.061831787797527335,-0.4275375033612649,-1.7867651802561113e-16,0.044673564797634,-0.354464356655301,-0.15591978391634748,5.811323644522304e-17,0.022108004128697727,9.063930161978817e-17,0.12558499773642212,-0.15775899340495572,-6.938893903907228e-17,-2.7755575615628914e-17,-0.8339715842043995,0.17051943826627886
76,0.0,0.26748290573252353,-4.643502763434583,-0.09159308221744146,-0.006992190728875587,-0.0007858422514839189,-0.3775730954796019,3.0357660829594124e-16,-0.01845655138629125,-0.2730835736818653,0.011205110692953362,-4.787836793695988e-16,0.2985155678427303,-3.0704605524789486e-16,0.1815765597556333,0.8169786113418902,-3.469446951953614e-16,2.220446049250313e-16,-2.432121227620525,0.3169232250655222
77,0.0,0.27956643021413663,-4.910406950892955,0.5709511849068254,-0.009992726280327421,0.025896231574395905,0.7054210141197311,1.5612511283791264e-16,-0.01931885825928096,0.3395081760598949,0.025746160892761837,-4.163336342344337e-17,-0.2604189826880675,-1.1796119636642288e-16,-0.006218896137260406,1.041088370571565,-4.85722573273506e-17,-2.1510571102112408e-16,-1.4394386205827503,-0.0762470817278912
79,0.0,0.21933486709221106,-0.3484953100349927,0.1484829984977754,-0.0013657812943536178,0.007739897317466056,1.111321874231461,1.2888995426507677e-15,-0.020091377287421525,0.062101031422008415,-0.00023586590674512867,-2.7668839441830073e-16,0.2676406513519045,-4.336808689942018e-17,0.1142076304205245,-0.47387595542713923,-3.122502256758253e-16,2.7755575615628914e-16,4.451725316022024,-0.4417167589646835
80,0.0,-0.8902751366587045,0.5352824418166727,0.32859620142406687,-0.024598393949025875,-0.039941627032133706,-0.13945034297081016,4.5102810375396984e-17,0.01785832700750334,-0.04955969590408252,-0.02315888588668403,-4.163336342344337e-16,0.1374203150174721,1.5092094240998222e-16,0.21598263619553265,-0.38314184441206567,-1.6653345369377348e-16,-5.689893001203927e-16,-3.0280591541103457,0.04402693832252226
81,0.0,1.0421360430108333,-1.00584255014553,0.11348638608562489,0.039808824097556754,0.09316675563758997,-0.22363575340092057,-9.020562075079397e-17,-0.019734779742061108,-0.35546340942604415,-0.016794241633239917,-5.204170427930421e-17,-0.26880341472236446,-5.2475385148298415e-17,-0.09577497696744175,-0.2835207672134413,-7.632783294297951e-17,3.885780586188048e-16,1.8959172505306634,0.270024171017458
82,0.0,-0.14686084672018979,-1.9497451137264314,-0.5958992440549526,0.013817134333037287,0.017145653490030353,-0.20839856857815495,3.191891195797325e-16,0.06624087715664503,0.6998777961019428,-0.0019484108648856443,-7.494005416219807e-16,0.11720178406458263,-2.393918396847994e-16,-0.07026593773877027,-0.5056148212223388,5.273559366969494e-16,-1.1102230246251565e-16,-0.8012517054179114,-0.16792487446841659
83,0.0,1.3198859551433546,-0.07882261059996085,-0.009238685914817857,-0.014328771234843524,-0.00748503815262147,0.06841693172055953,7.615436059538183e-16,0.05574589412862688,-0.7133234376368041,0.013081670077379717,3.95516952522712e-16,1.1281065074899186,2.463307335887066e-16,-0.022108576527635725,0.8368165894572998,4.440892098500626e-16,5.551115123125783e-16,3.1219360569587717,-0.23608759660825132
84,0.0,1.0272677288931293,0.2525158037261867,0.10516231720054314,0.005148016780513465,-0.019929369910732922,-0.44858195564433,1.6653345369377348e-16,-0.018793209848244473,0.3578812213767528,-0.061885039214918204,6.938893903907228e-17,-0.5878693689459991,-3.8163916471489756e-16,-0.17884630205322785,0.8933339781315575,-5.065392549852277e-16,2.3765711620882257e-16,-1.2073949365808025,0.06327962044782666
85,0.0,-0.6977258695143226,1.2391920884794358,-0.256777651233472,-0.008370127507187443,-0.04585536718512101,0.24799758476986,-1.1102230246251565e-16,0.0822133196682438,0.6557722557710906,0.05503814440834169,-2.2551405187698492e-17,-0.40108403993413705,2.168404344971009e-17,0.4649915277883552,0.14421907129507022,2.983724378680108e-16,-1.457167719820518e-16,-0.4643166418746007,-0.09375015645898406
86,0.0,0.4793235156142652,-2.104714338160553,-0.6563580050079275,0.007644364087915773,0.06656771501569074,-0.9863016004138481,-8.673617379884035e-18,-0.11109617200486396,-0.1532867811445451,-0.008276269667209343,-4.510281037539698e-16,0.15895073426008569,-1.717376241217039e-16,-0.21042640644996818,-0.2255158619664423,-3.469446951953614e-18,-2.498001805406602e-16,0.5367559951883923,0.09673360780816884
87,0.0,1.558353251612392,-5.36007985078661,0.30520459305118564,-0.003753591763068276,0.0026905231017872733,0.8490844917174863,-8.326672684688674e-17,-0.001089780758869889,-0.15649981189202772,0.0011011005824016068,7.632783294297951e-17,-0.571735885413978,-3.191891195797325e-16,-0.5025175463527558,1.1386940988898644,1.3877787807814457e-16,-1.942890293094024e-16,-2.826539330617896,0.08303057997690044
88,0.0,-0.02065575694991776,-1.1140144583731824,-0.09789888183160825,-0.047836982259143276,0.01665637431383407,-0.4323267866799785,-1.2836953722228372e-16,-0.06854321467657498,-0.08558992956195571,-0.003852074056171547,-2.7755575615628914e-17,0.21628144128323676,-3.0335976786144414e-16,0.20149155217656453,0.12722820126853418,1.2836953722228372e-16,-2.0816681711721685e-17,-2.7765396749111764,0.05661122288425555
90,0.0,0.13985480567326003,-1.40644489607648,0.5519349358197086,0.0003851226815828612,-0.004265799050585717,-0.4544327368593975,2.393918396847994e-16,-0.04527391169830244,-0.8203576601819865,0.017272956860668952,4.2327252813834093e-16,0.8537889198124703,6.938893903907228e-18,0.43408215655289667,-0.01863125794151938,2.7755575615628914e-16,2.3592239273284576e-16,0.6322780208347604,0.09291029971641085
91,0.0,0.4010712854756415,-4.6119159773951255,-0.4445607529057795,0.0052624312558801345,-0.014126863164386692,-0.2808931830465706,5.134781488891349e-16,0.03373248795287522,0.16945947601180075,-0.0071745898897326785,-1.249000902703301e-16,0.442375591792521,6.591949208711867e-17,-0.3290945475196708,1.2433198913396062,1.942890293094024e-16,3.5735303605122226e-16,-1.022066131543558,-0.09588178482133493
96,0.0,0.5433108625702784,1.9325894980278475,-0.15664848155752753,0.006954586782156796,-0.025342010123906918,-0.40415548664721734,4.5102810375396984e-17,0.00013870573350898904,-0.24631862660597795,-0.019581573962925064,6.938893903907228e-17,-0.021809944748063158,1.5612511283791264e-17,0.19295793286608987,-0.28043152393329396,-2.7755575615628914e-17,1.249000902703301e-16,-2.604590228648451,-0.0008204880897342143
98,0.0,1.0240869494924165,2.485603698832743,0.15958990194782452,-0.049175304421796975,0.04225751139990833,-0.4267887516887991,-3.469446951953614e-17,-0.08472821706998039,-0.18918995403299332,-0.030066584984982422,-8.239936510889834e-17,0.1969070573573949,2.0903417885520525e-16,0.0383778299407748,0.9173631979447766,1.5612511283791264e-16,-1.6653345369377348e-16,2.0774018372532153,-0.0836511436018544
99,0.0,-0.4701459987103559,-3.5757934611834026,-0.01049288241759136,-0.06670712563782595,0.08608423264838747,-0.5005487100218207,-1.0755285551056204e-16,0.07692690364960614,0.2870151562416682,0.057008529137756586,-6.730727086790012e-16,-0.31953773087384674,-1.6089560239684886e-16,0.05731857823232556,0.48614772348261487,1.6653345369377348e-16,-9.020562075079397e-17,-2.626865483664396,-0.059851817533322214
100,0.0,0.9565466435647528,-0.868627073748111,0.167570846973041,-0.017262272795580305,0.04157580207587226,0.10491287154685199,-2.0816681711721685e-16,-0.13324825321717482,0.2785534182940684,0.0195731597572774,5.230191280070073e-16,-0.3529783456667502,1.43982048506075e-16,-0.5961862388011595,-0.8319302548243244,2.0816681711721685e-16,9.71445146547012e-17,1.4228851103860671,0.16760317707527464
101,0.0,-0.6809782737121239,-1.789871155902223,0.4297455606246179,-0.04077964407955993,0.08562827265322195,0.5170268378747989,4.3021142204224816e-16,0.03380449777654279,0.15044016542630367,0.03491357153121039,4.718447854656915e-16,0.2717409221389286,-1.1796119636642288e-16,-0.06547170855835062,-0.4310958290706878,2.498001805406602e-16,-1.1102230246251565e-16,0.1226869383095488,-0.22358514272377059
102,0.0,2.022374044904927,-3.958703808847868,0.21934866875814163,0.002268128032708143,0.005526969839326223,2.1545659350925903,2.706168622523819e-16,0.0355891116609309,-1.018452038385944,-0.0036152657863219744,-6.643990912991171e-16,-0.7428658135830003,-5.230191280070073e-16,0.13670783351430751,0.026501061657334846,1.8735013540549517e-16,-3.0531133177191805e-16,-2.738442098881901,-0.2727027153039763
103,0.0,-0.2028909368081213,-1.2664986715614166,0.5074394078078263,0.0017590077217441227,0.0014135211931169157,-0.5661974541822774,-7.28583859910259e-17,0.2550905259034623,-0.3652004973942684,0.03189080528978576,-1.942890293094024e-16,-0.08005324315228546,-3.608224830031759e-16,-0.3764743273528588,0.06515138407164395,-8.938162709970499e-16,1.5612511283791264e-16,-3.826046867774848,-0.00344301583653938
105,0.0,-0.6995646050624326,-1.7999832773603328,-0.28487405056619336,-0.0014289156545389745,-0.004029456306203973,0.290564727351438,3.8424124992886277e-16,-0.07952874965356976,-0.6242060941446003,0.06249041379177052,-5.724587470723463e-17,1.064443876758533,-1.43982048506075e-16,0.22997204360031842,0.19347675454512503,-1.214306433183765e-16,-2.5673907444456745e-16,-0.5102300573548377,-0.138276954063945
107,0.0,-0.180705192677177,-2.3046587229519004,-0.17686500352808782,-0.057352278743928044,0.004991434394510778,-0.36413137833446474,-5.551115123125783e-17,-0.04598337555639419,0.2028985575754557,0.0519471689344554,-1.196959198423997e-16,0.5728722093789173,-1.2728533504979822e-16,0.3907652193360822,0.08323221778909626,-1.1796119636642288e-16,1.5265566588595902e-16,-0.9879941067740329,0.23284347121407487
108,0.0,0.9154846931557002,-1.1752793658347322,-0.06458427015142625,0.001628910948567014,0.005240873387182238,-0.7733920406027742,-4.787836793695988e-16,0.02312063351161358,-0.3330412832597528,-0.003356844572257378,-1.942890293094024e-16,-0.5553581750382286,3.2612801348363973e-16,0.4355000226308595,1.4276398089428755,2.706168622523819e-16,7.424616477180734e-16,0.4861376720864592,0.15022088780954582
110,0.0,0.16025926635697757,0.45569503559109115,0.7511365748890435,0.0058525837429822605,0.03160871628686525,0.7752507879713542,-2.6107588313450947e-16,-0.018393948797585394,-0.4277851595406048,-0.0038864423486935085,2.5608855314107615e-16,0.5491050942942715,-3.5995512126518747e-16,-0.33181577742467694,0.7934272976491944,-2.636779683484747e-16,-9.367506770274758e-17,-0.812470108441576,0.17101030451210575
114,0.0,0.3272746666992766,-0.3533614901043498,-0.12856067771443094,0.0003377980594609642,-0.0045236070117111535,-0.31295020650518557,-1.9081958235744878e-16,0.008211225617763326,-0.6344793952654458,0.00018766397075288847,8.89913143176102e-16,0.1522605010815702,8.014422459012849e-16,-0.7716595330165134,0.6027861824171238,-3.885780586188048e-16,4.2327252813834093e-16,-0.9190276586254242,-0.2728068382234203
117,0.0,-0.3259933210791767,-0.537070283188053,0.22181374324489972,-0.07118245928763348,-0.06439854328568322,-0.7321139371853169,1.1188966420050406e-16,-0.042839943320878156,0.0557939662048299,-0.06485362143980206,2.498001805406602e-16,1.0279086707445124,-2.0729945537922845e-16,0.31961712340208476,0.39222206821280664,-6.245004513516506e-17,2.463307335887066e-16,-0.3552751814286631,-0.1146100326790375
118,0.0,0.032555389044957146,-3.183170974016746,-0.11615526756999522,0.05986196359117699,0.05415183347227394,-0.5130314374907036,1.5439038936193583e-16,-0.053302481054483035,0.44154909503069084,-0.002244570841602569,2.393918396847994e-16,0.8889517796892822,-2.445960101127298e-16,0.4152908488842713,0.020887462608768385,-6.245004513516506e-17,3.7470027081099033e-16,-1.3415453833658397,0.046949713280893306
119,0.0,0.8455054843004293,-3.239084799179828,-0.5552421675695841,0.04399503582936616,-0.006077437226569428,-0.5511572819042265,5.551115123125783e-17,-0.08492177524274652,-0.015281157162204323,-0.019836702420660837,1.734723475976807e-16,0.43363515166693933,-7.806255641895632e-16,0.35178910925319284,-0.4427476455340562,1.5959455978986625e-16,2.706168622523819e-16,-0.0285611173665401,-0.28866589245289775
120,0.0,0.6479863354199382,-2.8487950432876605,0.5575420670364782,-0.03717967737093346,0.0008312836335006152,-0.5355919442534833,4.145989107584569e-16,0.02889429797788452,0.12232943907923471,0.017304038888075746,5.342948306008566e-16,0.6186006520891296,1.0061396160665481e-16,-0.031936398395207295,-1.3499936397928747,-1.3877787807814457e-17,1.5265566588595902e-16,-0.28017420312898184,0.0230702152659968
