,label,PCA_feature_112,PCA_feature_114,PCA_feature_14,PCA_feature_107,PCA_feature_110,PCA_feature_7,PCA_feature_132,PCA_feature_13,PCA_feature_108,PCA_feature_89,PCA_feature_16
45,1.0,-0.05226628675195981,-0.158973474660135,0.1305033554093975,0.12437568829628526,-0.009880206826555368,0.08585723959101924,-3.0574501264091225e-16,0.4241667031626401,0.11149473770827512,-0.06733484096738804,-0.11318862342078753
46,0.0,0.027188901040928817,0.002101256753057057,0.13469776456919907,-0.029048707329920646,-0.009695866210892364,-0.643656773230208,-4.7704895589362195e-18,0.09523678331270777,-0.019205819953663425,0.024154756875881832,-0.02222532111311832
47,0.0,0.016591296490689446,-0.047205507730449354,-0.042665363750143195,0.07941998043725311,-0.03706279315108249,-0.14541802018450112,7.979727989493313e-17,0.03158343468218823,-0.015189698311768494,-0.04890478465301338,0.19133745037307168
49,0.0,0.0020062942328601813,0.01857997603229728,-0.43071486701685746,-0.013421888164935832,-0.004137421353893486,-0.8402471808265422,7.728193085476676e-16,1.3082623949950647,0.02732727373248037,0.016854874138141462,0.16586814658217
50,0.0,-0.062061942209352586,-0.006752276612690851,0.37777153824862486,-0.04292633795321759,0.09829123411599328,1.2319407601312236,1.734723475976807e-17,-0.0584582337116147,0.010451038953055353,0.06808583197533875,0.43400090248550455
50,1.0,-0.022077743219078926,0.004262891577764251,-0.597865546600967,-0.025102689157600375,0.0196367581124639,-0.34958107342587924,-2.237793284010081e-16,-0.4253549006180486,-0.14140116835595068,-0.06424381037871074,0.7527564200327366
51,1.0,-0.11855134660612571,-0.003062456134066388,-0.8708403070560464,-0.08512034759699214,-0.0032858654820945576,0.7209997939591194,-1.0234868508263162e-16,-0.18895879279150823,0.015658932691169913,-0.08259542636336702,0.11404688713614972
51,0.0,-0.041399181600999285,0.05505073732902864,0.22512747493183002,0.028513995963851582,-0.03214024558002364,-3.1753364608655597,-1.3010426069826053e-16,-0.17715071408906446,-0.06020833796505229,-0.12406992798014632,0.2685485765525885
52,0.0,0.01409810605639418,-0.03837425261797767,0.7077367685931727,-0.019373925583644667,0.031079852286644574,-3.046441821227735,2.905661822261152e-16,-0.01234221089080622,0.005981658451849477,0.0892730735351883,1.2144307267986354
53,1.0,0.001316259146329296,-0.0002545048453448523,0.38130559755449056,-0.0008300070647724866,0.0020765865514161793,0.12782080352028896,-1.1943571132100317e-15,-1.0123274383110805,0.0015399141201783706,-0.008042985661844637,-0.3862216018332023
53,0.0,0.007243698336608309,0.010938507087475458,0.3698946995291043,0.0633869818108696,0.0066095912242500054,0.6090710991781109,3.5908775952719907e-16,-0.23694506865182619,0.00592187043207601,-0.09479146182638803,-0.15066878392696742
54,1.0,0.03768055244528714,-0.038001386664239294,-0.21292018498403603,0.014856863242942712,-0.0031513968442094496,0.35497807448377905,1.1275702593849246e-16,0.3195858192222404,-0.06091414069082561,0.03970865110369777,0.234473902719538
54,0.0,-0.00010081555283576911,0.1031246911960319,0.11037874772360329,0.029675775574111538,-0.0567074401733108,-1.4584252166473834,2.5413698923060224e-16,-0.0034411207140364886,0.09353091279823239,0.07043038303234095,-0.1917758736334684
55,0.0,-0.04216433458938182,0.005067274870336938,-0.5946592309828057,-0.008673650702297954,-0.012413907273575303,0.410580294565499,-1.700029006457271e-16,-0.17796515038351385,-0.07035210276766374,0.05921284320535897,-0.7952515265469595
55,1.0,0.02948989610688347,-0.0005933899414984622,-0.1902976483854953,-0.0381142922284845,-0.06619130603257073,0.6690408180264009,-1.43982048506075e-16,-0.26185605327254663,-0.06275635660883114,-0.07013278105915678,-0.1929005215812649
56,1.0,-0.008935046345779463,-0.005222025948422783,-0.31149840637398923,0.0226708454162982,0.01650199503866072,-1.148811561856449,-1.6132928326584306e-16,-0.25295641936900126,0.00994516888621776,-0.04510456230922324,0.2462504414302061
56,0.0,-0.034405419629730385,-0.025710363946250207,0.3596536946703228,0.0895436442897335,-0.06371377629486907,1.0790665380713227,2.0794997668271975e-16,0.1904678319775783,0.0017298811563895497,0.05548065454415764,0.28814921085717393
57,1.0,0.05427204708582466,0.06024811522151821,0.30078872653507654,-0.07322534478074554,-0.06472249938958233,-0.0036641148153824313,6.754579534584693e-17,-0.05308087718696229,0.04139452108983603,0.017030173927511976,-0.04970745832059949
58,0.0,0.03321267639913815,-0.02948035610144402,-0.40399110465170074,-0.0777026780613054,-0.002027353603651305,0.8985728242952233,1.465841337200402e-16,1.4632077976062072,0.02319740893001622,0.05249156441856555,0.38038946690081
59,1.0,0.01794618629499986,-0.018267866580489844,-0.75672269998793,-0.013141746448065296,-0.020852437777110537,-0.7828857518259734,2.654126918244515e-16,0.862160026447059,-0.004454477483857865,0.03021395406881744,-0.28491502672368046
61,0.0,-0.048031674293024754,-0.010685550330323111,0.4551416217857744,-0.046687633112811947,0.013310560058208243,1.3826017561743063,-2.1076890233118206e-16,0.5728028838768499,0.01874848677573243,0.05668541507502087,0.9979096866520939
62,0.0,-0.04365063260759006,-0.022328100376386394,0.08947102280286312,-0.006614866410002904,0.01969382064650331,-0.32755953507677343,8.500145032286355e-17,-0.4464057496886635,-0.05509827920446925,-0.12512728687724864,-0.06004165622654109
62,1.0,-0.005234870378525647,0.03330750716164112,-0.015319950731090808,-0.07873541944123551,-0.011161552080510201,0.2347589049279302,2.2768245622195593e-16,-0.15868752318633939,-0.028499628804045468,0.003616965637053292,-0.06145564126824978
63,0.0,0.0007076526061278107,-0.004282204686037003,0.4892184366928408,-0.06126646537699973,-0.013135016151713405,-0.03418594993437894,2.0816681711721685e-17,0.8994743992197864,0.12482701621570355,0.04280240333176463,-0.1581244438905255
65,0.0,0.010327463809574847,-0.03781066218800355,0.5385346436314025,-0.07903349838346778,0.07463273015147161,0.9117524102299581,3.7947076036992655e-17,0.0012618456432674507,0.03722188642145019,0.033290621045280105,0.08052271682038249
67,0.0,0.0292433570911676,0.014998581172284895,0.12865169611592053,0.01320878194088238,0.034871382801087716,-0.5702548079250533,-4.0766001685454967e-17,-0.2911937872525755,0.030398251181800486,0.04926929629329798,-0.11850854114554471
68,0.0,-0.03470565741295949,-0.07067219558070462,-0.20298747686234808,0.025336873033099533,0.02169291310134481,0.020174115278751757,1.5612511283791264e-16,0.36304341060407685,-0.05863901953267976,0.1031714950664241,0.10269761563618063
74,0.0,-0.0380089178513797,0.02710982717927097,0.43265628302206943,0.0008167236536813227,0.08434214428578868,-1.1999262690951928,-8.586881206085195e-17,-0.38531449225551734,-0.021927989982724855,0.1245704792382345,-0.6144715375561179
76,0.0,0.008239765545001415,-0.059019068336081504,0.05268766686430823,0.03835015557670124,0.07311126449154162,0.6631214460157051,-1.457167719820518e-16,0.6062748697661117,-0.022449650169828445,0.16520039730732863,-0.4055304876644587
77,0.0,0.012641264077225073,0.00680231215911184,0.2561934149212955,-0.017046404272197807,0.0013020476555048732,0.30334743189275576,-3.122502256758253e-17,0.04561267040736637,0.0041841847778519015,0.023624304761655154,-0.45990349080583104
78,0.0,-0.09652976490100197,0.015148845687576136,0.486155595889831,0.06552112891006223,-0.07671495333015038,0.9642342930203702,2.881809374466471e-16,0.09241902959354477,-0.05169611499926838,-0.132692825792183,0.9267819678940222
79,0.0,0.0007339339801815392,0.009170396721727106,-0.09091346756168138,0.023563958595572865,0.008564223804888079,2.904377123207753,5.447031714567174e-16,-0.37030515623322047,0.010972213906638571,-0.10843536782618675,-1.1414164822983386
80,0.0,0.014445518242611574,0.004323355388604101,0.36049809372558556,0.06524397315093451,0.06637467279523737,0.03579218839201552,1.242495689668388e-16,-0.2424865049228723,0.015222174485936789,-0.02026241119687075,0.10428270412880136
81,0.0,-0.001449653083701966,0.06956421982931131,-0.17268900522147898,-0.08853277825716886,-0.07559893457762515,-1.5165369433109988,1.222980050563649e-16,0.16716299405654342,0.1624536565634756,-0.0015758186433799427,0.22543065037092694
82,0.0,0.012389254760927327,0.0411642048137089,0.7420541179371456,-0.06354668039889824,-0.05279479787570976,-0.3925289542995898,-7.632783294297951e-17,-0.4683122388179533,-0.03603111596707681,-0.10038707153399559,-0.4382310006698939
83,0.0,-0.009965032080724724,0.02144069384099067,-0.6765590157490307,0.007015128517344569,0.008852291913293717,-1.3712134352891197,1.0061396160665481e-16,1.4717568481268906,0.041321591003858835,-0.01571791063477189,-0.7988779294338856
85,0.0,-0.05433887621200083,0.0626998816937651,0.2368129194098408,0.10980981564637562,-0.036799671336331406,-0.22752896205748915,1.5092094240998222e-16,0.21229724884168044,-0.03012748157910125,-0.0054733813468078076,-0.4452487400250756
87,0.0,-0.00962898641982169,0.002634471364086635,-0.7439870372742736,0.0049673933231992595,-0.0036329118570237393,0.3817420748497611,-2.636779683484747e-16,0.35558254520377286,0.01390093371220058,0.008705622904533417,-0.11057239183435214
88,0.0,-0.003725367466346168,0.05386449057368386,0.041474581148493804,-0.01330406768848133,-0.04369347678403211,0.22264946860411586,9.237402509576498e-17,0.25011623594258847,0.014230424278949869,0.09102068107324013,-0.2925818738776133
91,0.0,-0.032336950568390095,0.034950323233345834,0.8923212290987724,-0.00017620420945899107,-0.010714521337119726,0.1542373543868195,9.020562075079397e-17,0.9315194992062436,-0.15429341478989825,-0.17323696433754848,-0.1579280780065621
92,0.0,-0.0024443094523346823,0.07968221923404291,-0.20548175868385649,0.07483411250938067,0.024446853659579312,1.68683192614852,3.226585665316861e-16,0.5156472228208713,0.0012399619266986878,-0.02016969016135202,0.2859447653657615
93,0.0,-0.011733878245128542,-0.05153829511515863,-1.0988510220262806,-0.08543383815795474,0.002429606225579698,-0.732649966607243,1.100465205072787e-17,0.20547495705492494,-0.0852932914195443,-0.00564417311542674,-0.30094007567727726
95,0.0,-0.047388157442667306,-0.048787641246807165,0.050233892007389286,-0.036584441482582136,0.06898488534057129,-0.1831506162323393,2.2985086056692694e-16,-0.07193124343588365,-0.017493591019882168,-0.14888041307151703,-0.08821410777684621
96,0.0,0.04904543774518998,-0.05630237792418589,0.1865890131956843,-0.11552724430427894,-0.027537305824857986,-1.1878938225323503,1.4268100589909238e-16,0.33403601701441665,-0.04460095129643886,0.003956815798279022,-0.2609991335900122
97,0.0,0.0013749941923174858,-0.0010361555319040872,-0.01922943025873114,-0.014975156920917766,-0.008271932898123918,1.4933012171003446,8.396061623727746e-16,0.037697232470558284,0.004599965004329382,0.029853770309946376,-1.0834818226866771
98,0.0,-0.01824674521605994,0.016507702230465337,-0.5871332877205796,0.07251155445191111,-0.035537324469814224,-0.40390080502079273,3.0097452308197603e-16,1.2300485663808218,0.008942964663578523,-0.014637379710408419,-0.5616249537466482
99,0.0,-0.016105171208533615,0.02584186460554455,0.38510356651639066,-0.04301890898021145,-0.028138893238973804,0.7474839248145247,6.331740687315346e-17,0.4507121897669417,0.014347322257008327,0.14967548314978277,-0.16813252957011826
100,0.0,-0.0013460391087920312,-0.0642241926943505,-0.47618423987206787,0.07266979999989565,-0.01901861187353078,-1.4335266767748656,2.0903417885520525e-16,-0.90040420359512,0.03693748159876637,-0.05980316139599029,-0.4482991494804361
101,0.0,-0.12943509791802724,0.04442903516372919,0.3701036324239162,0.05784394209779779,0.07442323625900388,-0.4013421282347258,3.3306690738754696e-16,-0.3908175550736287,0.0358457363694207,0.13409201400670429,-0.12815419305859316
102,0.0,5.901537667843404e-05,-0.005811334632964474,-1.5066437094361482,-0.011166483824994113,0.0023347584153442166,1.3000594241910266,2.931682674400804e-16,-1.4987500578923076,0.009117258388874616,0.04547652263498003,0.43285384378431385
103,0.0,0.058205470884759004,-0.013802341775220328,-0.07706397499553336,-0.0675396987158561,-0.07443137569147101,0.1402420248831488,-1.8648277366750676e-16,0.5223429545118805,0.011840800800001466,-0.00017265533994639815,0.18475103096553663
104,0.0,0.0757062027996034,-0.02414606439735844,0.2853927076952097,-0.049183868131936787,-0.031352619238098595,-0.7739049046723749,2.949029909160572e-17,1.4081954154278722,-0.009484939798598858,-0.05787117897450915,-0.2400913118503904
105,0.0,0.039114131455988924,0.02474209819416941,0.266739958201505,-0.06324842817149398,-0.04901653914596477,0.630183746156219,1.4203048459560108e-17,0.35821431133794956,-0.03042622007042857,0.15150315383384674,0.15892426534623716
107,0.0,0.07164118865756507,-0.07146839527973543,-0.17838047989538786,0.04591410624243708,-0.03345264366234865,0.28219494199194484,-1.9081958235744878e-16,0.24034457619928293,-0.03363788803893823,-0.0784626926998429,-0.7211186650177941
108,0.0,-0.008791374561669403,-0.0008271272707106869,1.1739482370050378,-0.005404156012690349,-0.0009605193451562473,1.3257725329226608,-9.259086553026208e-17,1.1060529923146911,-0.008672995234754032,-0.011660479184100285,2.0132646644558356
109,0.0,-0.09720759914553412,-0.018959686206493447,0.18836759906274814,0.07447926678199003,-0.06113917303633796,-0.7102265446307078,2.3418766925686896e-17,-0.110863724836721,-0.11151555489775855,0.05393750276027531,-0.19246768630249542
111,0.0,0.0235771775909289,0.09533360480670998,0.7858942078475475,-0.019193471357161637,-0.02205747897874793,-1.4224804805164677,5.4643789493269423e-17,-0.07250781443450882,0.024086128082870507,0.010912693911055371,-0.3235587551710835
112,0.0,-0.004103906589988104,-0.015175468575992477,-0.0010285449077004488,-0.02191161974502188,0.0047175830177325195,1.399250932799201,7.181755190543981e-16,1.2686383784481627,-0.042233794862610606,0.09076782422506754,-1.2048138970574687
113,0.0,0.014001261210217265,0.04238208304694891,0.7875407332311165,0.0713839975079115,0.056436900639104365,0.4102875513323478,1.0408340855860843e-16,0.254341371509722,-0.04368142751628415,0.08214921871669949,-0.43694940893457757
114,0.0,0.021457238105288365,0.001561452251386073,1.7883745891749931,0.00261228499964318,-0.008038320393743076,1.2017792301502803,3.5475095083725705e-16,1.0034152170175183,-0.005089941932436221,0.006721284577890636,1.5305306108214354
116,0.0,0.012080797164315954,-0.0031068637884540257,0.9856696265553423,0.02631465273709753,-0.0015172159122223278,0.8953909946503701,4.3368086899420177e-16,1.1518158695509293,0.005283590446198902,0.010536335123815074,1.1609924264379994
117,0.0,-0.014987224469522055,0.006860668782628971,0.19317307542521356,-0.02775221250888549,-0.04551557773818128,0.9926611817652732,8.630249292984615e-17,0.7964403903781706,0.020384829371995445,-0.09927673639195812,-0.4429334440032147
118,0.0,-0.03342164133360595,-0.005994277026851923,0.42399730318607015,0.016121232054029225,0.009536466145725099,0.2884407642544691,-1.6306400674181987e-16,0.20997814827803382,0.04910716125514607,0.036498595906608894,-0.825945510261776
119,0.0,-0.021042487021499835,0.013622260244031147,-0.3358820861702667,-0.0340663723855487,0.008942791493771987,0.7415450870902273,-2.5500435096859064e-16,-0.15758835125771353,-0.03841691698225115,-0.04462779851460848,-0.19719113795974258
