,label,PCA_feature_112,PCA_feature_114,PCA_feature_14
1,1.0,0.013127202529366014,0.009317122130113625,0.1269469915651668
1,1.0,0.013127202529366014,0.009317122130113625,0.1269469915651668
1,1.0,0.013127202529366014,0.009317122130113625,0.1269469915651668
2,0.0,-0.001741581773867587,-0.014982925502731628,0.2204641127157782
2,1.0,0.0016704676909944406,0.003884063561206394,1.0373864969131075
2,1.0,0.0016704676909944406,0.003884063561206394,1.0373864969131075
2,1.0,0.0016704676909944406,0.003884063561206394,1.0373864969131075
3,0.0,0.09384130953457911,-0.0802056708500906,0.03443521924832517
4,0.0,-0.01632907992300461,-0.022265262622911806,-0.2581477638742542
5,0.0,-0.0019969909084216336,0.015753986591409606,-0.32482304167132686
5,1.0,-0.029560198371405343,-0.06265153711388671,-0.25395758507522903
7,1.0,-0.01615602317065901,-0.020596584684131378,-0.12053300486379842
7,1.0,-0.01615602317065901,-0.020596584684131378,-0.12053300486379842
7,1.0,-0.01615602317065901,-0.020596584684131378,-0.12053300486379842
7,0.0,0.0037383798547698244,-0.03493663566443233,0.10165218168653914
8,1.0,0.013784059398672565,0.041751976575130786,-0.2196555971641439
9,0.0,0.003648256700026723,-0.003884577569378586,0.5715417050811012
10,1.0,0.002091837135273049,-0.004771783246940033,-0.9341690556370712
10,1.0,0.002091837135273049,-0.004771783246940019,-0.9341690556370712
11,0.0,-0.005962098194866691,-0.0006126796727405626,1.2014479231570354
11,1.0,0.01670625419330974,0.03799735875763444,-0.49457639969069683
11,1.0,0.01670625419330974,0.03799735875763444,-0.49457639969069683
12,1.0,-0.0004739236486371312,0.0045024474126700645,-0.358218241225184
13,1.0,-0.0031895541041146586,0.003787823300637389,-1.0284257389383498
13,1.0,-0.0031895541041146586,0.003787823300637389,-1.0284257389383498
13,0.0,0.0015329039679709798,0.0019953732071756117,-0.6028072520624208
16,1.0,-0.01135973983884955,0.006177639735310037,-1.045421725087574
16,1.0,-0.01135973983884955,0.006177639735310037,-1.045421725087574
16,1.0,-0.01135973983884955,0.006177639735310037,-1.045421725087574
16,0.0,-0.0016354375368579158,-0.038604570933196775,0.2805418963968743
16,1.0,-0.01135973983884955,0.006177639735310037,-1.045421725087574
17,1.0,-0.18465483590321552,-0.008880727583287864,0.4397709063728723
17,0.0,0.03767569582729395,-0.04271611855663124,-0.893996606869264
18,0.0,0.01703671392753743,-0.021564909183810446,0.1453844882634767
18,1.0,-0.007024839087425537,0.0025337930956110775,-0.062028913724108896
19,1.0,-0.031320496086569186,-0.019305888298372847,0.15156333754167356
19,0.0,0.011295076366205227,-0.08122182600563624,1.1166585988733837
19,1.0,-0.031320496086569186,-0.019305888298372875,0.15156333754167356
20,0.0,-0.02264189788922434,-0.05278035186230062,0.9447267777192374
20,1.0,-0.010239378234675384,-0.018444724308044953,0.058881795293742795
20,1.0,-0.010239378234675384,-0.018444724308044953,0.058881795293742795
21,0.0,0.010009661726431524,-0.00213930668666526,0.5842610531410523
21,1.0,-0.013198758610716125,0.015371020153930728,-1.0956840385236188
21,1.0,-0.013198758610716125,0.015371020153930728,-1.0956840385236188
22,1.0,0.05687544768409722,0.06415242726897183,0.17806520582675378
22,0.0,-7.919261461400429e-05,-0.007581461268526687,0.27623182984816314
22,1.0,0.05687544768409722,0.06415242726897183,0.17806520582675378
23,0.0,-0.006279535707395084,0.17799264984296434,0.2508084021707179
23,1.0,-0.025821174290078436,0.025414847577680984,0.2430854729195203
23,1.0,-0.025821174290078436,0.025414847577680984,0.2430854729195203
24,1.0,-0.013944043430865954,-0.10040524147904703,0.03041641601148068
24,0.0,0.04300064691278614,0.043269381256432954,-0.14291585264761003
24,1.0,-0.013944043430865954,-0.10040524147904707,0.03041641601148068
25,0.0,0.05430649292190874,-0.014644740749243393,-0.418629002361994
27,1.0,0.010330433481931418,0.03864313763878645,-0.8697352504411551
27,1.0,0.010330433481931418,0.03864313763878645,-0.8697352504411551
27,0.0,0.03298233528819984,-0.019993960264412643,1.1445211723245934
28,1.0,0.010818123854871485,-0.005565154071610789,0.15572785442493353
28,1.0,0.010818123854871485,-0.005565154071610836,0.15572785442493353
28,0.0,0.003565134553754363,0.004625863994670118,1.06459639256239
28,1.0,0.010818123854871485,-0.005565154071610836,0.15572785442493353
28,1.0,0.010818123854871485,-0.005565154071610789,0.15572785442493353
29,0.0,-0.031075568916749053,0.02923732022604579,0.31634514435186467
29,1.0,0.008616570014208432,0.04224871212737318,0.08887795282538424
29,1.0,0.008616570014208432,0.04224871212737318,0.08887795282538424
30,0.0,0.03832102146972117,0.018944306814322437,0.3186340314364745
31,1.0,0.002852717597821911,0.022507920789332808,-0.3372608795539389
31,1.0,0.002852717597821911,0.022507920789332808,-0.3372608795539389
32,1.0,-0.04276449304894621,-0.04879323633275883,0.3642073712771309
33,1.0,0.030647502611405093,-0.0003634341086587167,0.05124889667998025
33,1.0,0.030647502611405093,-0.0003634341086587167,0.05124889667998025
33,1.0,0.030647502611405093,-0.0003634341086587167,0.05124889667998025
34,1.0,-0.018857031387911654,0.007500146318262013,-0.626932527890172
34,1.0,-0.018857031387911654,0.007500146318262013,-0.626932527890172
34,1.0,-0.018857031387911654,0.007500146318262013,-0.626932527890172
34,1.0,-0.018857031387911654,0.007500146318262013,-0.626932527890172
34,0.0,-0.023750700600495542,0.017095484024075448,-0.3094469737578877
34,1.0,-0.018857031387911654,0.007500146318262013,-0.626932527890172
35,0.0,0.036737282696575446,-0.02707789101613209,0.6645115354713408
35,1.0,0.015952470748363017,-0.014700518383760419,0.2414484968430986
35,1.0,0.015952470748363017,-0.014700518383760419,0.2414484968430986
36,0.0,-0.010052652575338637,-0.03418824617796918,0.9647005119318003
37,1.0,0.0377953232415693,0.09511242039583395,0.49419083288932175
37,0.0,-0.0036538267841273037,0.000855253936329417,-0.29676106407969477
38,1.0,0.07246084046310626,0.005266559019023995,-0.5375000128434075
39,0.0,-0.004713207761259652,0.013415125944614234,0.45898773797915726
39,1.0,0.020145735834529076,0.033706010163768965,-0.18391257114543225
40,1.0,0.07824730234077679,-0.04104096899749638,-0.007733260610898036
40,1.0,0.07824730234077679,-0.04104096899749638,-0.007733260610898036
41,0.0,0.055370088417977595,-0.033910062205926565,-0.22451245811248088
41,1.0,-0.01389901867126625,-0.0013892056386577804,-0.5454443004184522
42,1.0,-0.05034568465946532,-0.008933846378629623,-0.0670358279429844
42,0.0,0.20821539638098255,0.0069417126324851355,-0.7658459068171419
43,1.0,0.005696254462711256,0.0034938557700432,0.7559741636663926
43,1.0,0.005696254462711256,0.0034938557700432693,0.7559741636663926
43,1.0,0.005696254462711256,0.0034938557700432,0.7559741636663926
43,0.0,0.013403431225905984,0.02883422738506925,-0.345221693808234
45,1.0,-0.05226628675195981,-0.158973474660135,0.1305033554093975
46,0.0,0.027188901040928817,0.002101256753057057,0.13469776456919907
47,0.0,0.016591296490689446,-0.04720550773044927,-0.042665363750143195
49,0.0,0.0020062942328601813,0.01857997603229728,-0.43071486701685746
50,1.0,-0.022077743219078926,0.004262891577764251,-0.597865546600967
50,0.0,-0.062061942209352586,-0.006752276612690851,0.37777153824862486
51,1.0,-0.11855134660612571,-0.003062456134066388,-0.8708403070560464
51,1.0,-0.11855134660612571,-0.003062456134066499,-0.8708403070560464
51,0.0,-0.041399181600999285,0.05505073732902864,0.22512747493183002
52,0.0,0.01409810605639418,-0.03837425261797767,0.7077367685931727
53,1.0,0.001316259146329296,-0.0002545048453448523,0.38130559755449056
53,1.0,0.001316259146329296,-0.0002545048453448523,0.38130559755449056
53,0.0,0.007243698336608309,0.010938507087475458,0.3698946995291043
54,1.0,0.03768055244528714,-0.038001386664239294,-0.21292018498403603
54,0.0,-0.00010081555283576911,0.1031246911960319,0.11037874772360329
54,1.0,0.03768055244528714,-0.038001386664239335,-0.21292018498403603
55,1.0,0.02948989610688347,-0.0005933899414984622,-0.1902976483854953
55,0.0,-0.04216433458938182,0.005067274870336938,-0.5946592309828057
55,1.0,0.02948989610688347,-0.0005933899414984622,-0.1902976483854953
56,1.0,-0.008935046345779463,-0.005222025948422783,-0.31149840637398923
56,1.0,-0.008935046345779463,-0.005222025948422783,-0.31149840637398923
56,1.0,-0.008935046345779463,-0.005222025948422783,-0.31149840637398923
56,1.0,-0.008935046345779463,-0.005222025948422783,-0.31149840637398923
56,0.0,-0.034405419629730385,-0.025710363946250207,0.3596536946703228
57,1.0,0.05427204708582466,0.06024811522151821,0.30078872653507654
58,0.0,0.03321267639913815,-0.029480356101444075,-0.40399110465170074
59,1.0,0.01794618629499986,-0.018267866580489844,-0.75672269998793
61,0.0,-0.048031674293024754,-0.010685550330323125,0.4551416217857744
62,0.0,-0.04365063260759006,-0.022328100376386394,0.08947102280286312
62,1.0,-0.005234870378525647,0.03330750716164112,-0.015319950731090808
63,0.0,0.0007076526061278107,-0.004282204686036961,0.4892184366928408
65,0.0,0.010327463809574847,-0.03781066218800355,0.5385346436314025
67,0.0,0.0292433570911676,0.014998581172284895,0.12865169611592053
68,0.0,-0.03470565741295949,-0.07067219558070462,-0.20298747686234808
74,0.0,-0.0380089178513797,0.02710982717927088,0.43265628302206943
76,0.0,0.008239765545001415,-0.05901906833608134,0.05268766686430823
77,0.0,0.012641264077225073,0.00680231215911184,0.2561934149212955
78,0.0,-0.09652976490100197,0.015148845687576136,0.486155595889831
79,0.0,0.0007339339801815392,0.009170396721727106,-0.09091346756168138
80,0.0,0.014445518242611574,0.004323355388604101,0.36049809372558556
81,0.0,-0.001449653083701966,0.06956421982931124,-0.17268900522147898
82,0.0,0.012389254760927327,0.04116420481370891,0.7420541179371456
83,0.0,-0.009965032080724724,0.02144069384099067,-0.6765590157490307
85,0.0,-0.05433887621200083,0.0626998816937651,0.2368129194098408
87,0.0,-0.00962898641982169,0.002634471364086635,-0.7439870372742736
88,0.0,-0.003725367466346168,0.05386449057368374,0.041474581148493804
91,0.0,-0.032336950568390095,0.034950323233345834,0.8923212290987724
92,0.0,-0.0024443094523346823,0.07968221923404291,-0.20548175868385649
93,0.0,-0.011733878245128542,-0.05153829511515863,-1.0988510220262806
95,0.0,-0.047388157442667306,-0.048787641246807165,0.050233892007389286
96,0.0,0.04904543774518998,-0.05630237792418589,0.1865890131956843
97,0.0,0.0013749941923174858,-0.0010361555319040872,-0.01922943025873114
98,0.0,-0.01824674521605994,0.016507702230465337,-0.5871332877205796
99,0.0,-0.016105171208533615,0.02584186460554455,0.38510356651639066
100,0.0,-0.0013460391087920312,-0.0642241926943505,-0.47618423987206787
101,0.0,-0.12943509791802724,0.04442903516372919,0.3701036324239162
102,0.0,5.901537667843404e-05,-0.005811334632964474,-1.5066437094361482
103,0.0,0.058205470884759004,-0.013802341775220328,-0.07706397499553336
104,0.0,0.0757062027996034,-0.02414606439735844,0.2853927076952097
105,0.0,0.039114131455988924,0.02474209819416941,0.266739958201505
107,0.0,0.07164118865756507,-0.07146839527973545,-0.17838047989538786
108,0.0,-0.008791374561669403,-0.0008271272707106869,1.1739482370050378
109,0.0,-0.09720759914553412,-0.01895968620649345,0.18836759906274814
111,0.0,0.0235771775909289,0.09533360480670998,0.7858942078475475
112,0.0,-0.004103906589988104,-0.015175468575992477,-0.0010285449077004488
113,0.0,0.014001261210217265,0.04238208304694901,0.7875407332311165
114,0.0,0.021457238105288365,0.001561452251386073,1.7883745891749931
116,0.0,0.012080797164315954,-0.0031068637884540257,0.9856696265553423
117,0.0,-0.014987224469522055,0.006860668782628971,0.19317307542521356
118,0.0,-0.03342164133360595,-0.005994277026852006,0.42399730318607015
119,0.0,-0.021042487021499835,0.013622260244031108,-0.3358820861702667
